url_length,num_dots_in_url,num_special_chars,num_subdomains,num_forms,num_inputs,num_password_fields,num_external_links,num_internal_links,num_hidden_fields,num_mailto_links,num_scripts,num_js_functions,has_eval_js,has_escape_js,has_unescape_js,has_settimeout_js,has_setinterval_js,has_https,suspicious_url,num_meta_tags,num_refresh_meta,num_iframes,num_hidden_iframes,num_images,num_images_with_suspicious_url,num_style_tags,num_inline_styles,num_onload_attributes,num_onerror_attributes,num_external_form_actions,label
140431,1224,7460,1223,1,1,0,59,928,0,0,15,4,0,0,0,0,0,0,1,7,0,4,0,26,0,5,116,0,0,0,0
61191,725,2636,724,5,19,5,0,11,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,11,0,9,19,0,0,0,1
60342,457,2990,456,2,12,1,9,104,7,0,12,3,0,0,0,0,0,0,1,7,0,0,0,41,0,2,165,0,0,0,1
45086,773,1812,772,1,1,0,121,2,0,0,12,16,0,1,1,0,0,0,1,5,0,3,0,38,2,2,2,0,0,1,0
27952,362,1325,361,1,3,0,53,6,2,0,19,14,0,0,0,0,0,0,0,13,0,1,0,19,0,2,4,0,0,1,0
148123,2407,5041,2406,1,3,0,722,22,1,0,12,0,0,0,0,0,0,0,1,15,0,0,0,58,0,0,70,0,0,1,0
30242,470,1344,469,1,2,0,39,1,0,0,27,13,0,0,0,0,0,0,1,11,0,7,0,1,0,1,6,0,0,1,1
24413,5,17,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
42352,592,1799,591,1,10,0,72,7,4,0,23,21,0,0,0,0,0,0,1,9,0,1,0,11,0,0,3,0,0,1,0
51133,622,2875,621,2,31,0,3,38,17,1,37,12,0,0,0,0,0,0,0,5,0,0,0,37,0,2,35,0,0,2,1
43812,640,1829,639,1,1,0,38,102,0,0,26,13,0,0,0,0,0,0,1,8,0,0,0,101,0,0,2,0,0,0,0
5132,117,281,116,0,0,0,1,0,0,0,10,14,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
340393,4854,22047,4853,2,6,0,30,193,3,0,65,400,0,0,0,1,1,0,1,13,0,0,0,141,0,10,49,0,0,0,0
200282,1881,10616,1880,8,51,2,162,63,25,1,54,76,0,1,1,0,0,0,1,19,0,0,0,46,0,2,48,0,0,0,0
438,10,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
63549,839,2205,838,4,14,0,57,56,4,0,12,135,0,0,0,0,0,0,1,22,0,0,0,9,0,0,0,0,0,2,0
142161,1509,5979,1508,1,2,0,389,43,0,0,29,14,0,0,0,0,0,0,1,3,0,0,0,45,0,0,146,0,0,0,0
301684,3815,14127,3814,1,1,0,22,233,0,1,5,2,0,0,0,0,0,0,1,62,0,0,0,138,2,0,4,99,0,0,0
324,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138271,7750,6258,7749,0,0,0,48,17,0,0,5,0,0,0,0,0,0,0,1,17,0,0,0,40,0,0,220,0,0,0,0
113794,851,3904,850,2,18,0,59,33,2,1,28,92,0,0,0,0,0,0,1,5,0,0,0,14,0,1,46,0,0,0,0
104402,893,6905,892,1,2,0,29,510,0,2,7,26,0,0,0,1,0,0,1,20,0,0,0,107,0,0,1,107,0,0,0
3223,74,235,73,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
96836,796,4808,795,4,15,1,26,294,9,0,30,8,0,0,0,0,0,0,1,7,0,1,0,82,0,1,225,0,0,0,0
94724,734,2848,733,1,32,0,37,43,28,0,65,43,0,0,0,0,0,0,1,15,0,1,0,26,0,1,38,0,0,0,0
55685,666,2310,665,1,2,0,144,1,0,0,22,12,0,0,0,0,0,0,1,14,0,0,0,10,0,4,82,0,0,1,0
5988,65,162,64,0,0,0,1,7,0,0,9,4,0,0,0,0,0,0,0,10,1,0,0,1,0,0,5,0,0,0,1
7314,27,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1
35824,355,1436,354,2,33,1,31,6,21,0,23,18,0,0,0,1,0,0,1,6,1,3,0,7,0,2,20,0,0,0,1
13275,112,577,111,1,1,0,10,22,0,0,7,2,0,0,0,0,0,0,1,8,0,0,0,7,0,0,10,0,0,0,0
65466,542,2288,541,1,2,0,49,204,0,0,17,4,0,0,0,0,0,0,1,4,0,0,0,64,0,0,150,0,0,0,0
93925,677,3319,676,2,18,0,23,168,7,0,9,147,0,0,0,0,0,0,1,8,0,0,0,15,0,1,1,0,0,0,0
208,7,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
290465,8483,10894,8482,1,4,1,0,1,2,0,8,1033,1,1,1,1,1,0,1,4,0,0,0,2,0,1,2,0,0,0,1
42102,737,1776,736,2,5,0,84,62,2,0,7,2,0,0,0,0,0,0,1,5,0,0,0,48,0,1,7,0,0,2,1
11211,183,332,182,0,0,0,6,30,0,0,15,6,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0
24782,261,1259,260,0,0,0,2,66,0,0,22,2,0,0,0,0,0,0,0,4,0,0,0,25,0,0,44,0,0,0,0
1206,23,34,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
2102,9,87,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,1
44582,372,1493,371,2,5,0,22,28,1,1,15,2,0,0,0,0,0,0,0,6,0,1,0,6,0,1,20,0,0,0,0
49988,573,1882,572,1,27,0,16,47,26,0,36,35,0,0,0,0,0,0,1,13,0,0,0,32,7,0,34,0,0,0,0
106301,1830,5764,1829,7,20,0,29,513,12,0,47,5,0,0,0,0,0,0,0,9,0,1,1,28,0,0,14,0,0,0,0
76439,772,3561,771,2,7,1,146,87,3,0,25,13,0,1,0,0,0,0,1,6,0,0,0,18,0,0,128,0,0,0,0
79571,1270,3589,1269,4,47,0,272,14,22,0,16,16,0,0,0,1,0,0,1,4,0,1,0,22,0,3,94,0,0,3,0
8918,25,465,24,1,6,1,0,26,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,5,2,0,1,0,0,0,1
51721,1209,2134,1208,1,2,0,442,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0
67503,573,3780,572,2,2,0,121,43,0,0,12,45,0,0,0,0,0,0,1,23,0,3,0,16,0,0,2,0,0,1,0
13248,59,408,58,1,13,1,0,0,2,0,4,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,19,0,0,0,1
60750,717,2614,716,5,19,5,0,8,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,8,0,9,19,0,0,0,1
7085,138,271,137,1,7,1,2,2,0,0,13,3,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1
288,6,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59125,641,2534,640,2,9,2,313,16,0,0,6,3,0,0,0,0,0,0,1,14,0,1,0,102,0,0,7,0,0,2,0
7314,27,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1
201440,2426,11476,2425,3,14,0,410,49,4,0,61,56,0,1,0,1,0,0,0,8,0,1,0,149,0,3,57,0,0,1,0
15532,212,636,211,3,22,0,12,6,9,0,11,13,0,0,0,0,0,0,1,16,0,0,0,6,0,1,9,0,0,3,0
51253,305,2702,304,0,0,0,2,105,0,0,9,7,0,0,0,0,0,0,1,21,0,0,0,47,0,1,100,0,0,0,1
712721,16050,28054,16049,1,11,0,2179,13,0,1,60,886,1,1,1,1,1,0,1,5,0,28,0,206,0,5,103,0,0,1,0
63900,1116,3918,1115,3,10,1,95,10,0,0,26,26,0,0,0,0,0,0,1,17,0,0,0,14,0,5,1,0,0,3,0
133532,1495,6268,1494,6,13,2,266,77,4,0,25,28,0,0,0,1,0,0,1,16,0,0,0,110,1,2,122,0,4,3,0
9808,161,263,160,2,9,1,0,13,2,0,14,15,0,1,0,0,0,0,1,4,0,0,0,3,0,0,17,0,0,0,0
20442,370,668,369,0,0,0,78,0,0,0,6,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,1,1,0,0,0
114476,549,7494,548,1,9,1,9,221,6,0,10,27,0,1,1,1,0,0,1,2,0,1,0,2,1,3,2,0,0,0,1
10405,27,469,26,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,22,0,0,0,1
67062,190,1605,189,5,37,2,12,10,3,1,15,8,0,0,0,0,0,0,1,4,0,0,0,13,0,0,5,0,0,0,0
2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210825,3477,7192,3476,2,4,0,23,1953,1,0,1123,67,0,1,0,0,0,0,0,19,0,0,0,45,0,3,62,0,0,0,0
71301,885,3126,884,3,7,1,32,66,3,0,21,0,0,0,0,0,0,0,1,8,0,0,0,5,0,1,0,0,0,0,0
339,9,7,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145915,1651,5338,1650,1,11,0,22,200,5,0,94,122,0,1,1,1,0,0,1,13,0,1,1,27,12,8,48,0,0,0,0
103090,1511,6099,1510,2,6,1,133,22,2,0,33,18,0,0,0,0,1,0,1,15,0,0,0,87,1,0,3,0,0,1,0
10748,121,266,120,1,3,0,5,55,1,0,2,3,0,0,0,0,0,0,1,23,0,0,0,3,0,1,3,1,0,1,0
187012,516,9652,515,1,1,0,6,498,0,0,7,2,0,0,0,0,0,0,0,5,0,0,0,426,0,0,831,1,0,0,0
23870,322,1166,321,1,2,0,28,4,0,3,14,9,0,0,0,1,0,0,1,20,0,0,0,22,0,3,5,0,1,1,0
60741,717,2614,716,5,19,5,0,8,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,8,0,9,19,0,0,0,1
142497,0,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
734,9,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
115979,1448,4517,1447,2,2,0,369,37,0,0,13,69,0,0,0,1,0,0,1,10,0,0,0,8,0,0,1,0,0,0,0
72870,1153,3971,1152,3,27,0,218,10,21,0,32,16,0,0,0,0,0,0,1,6,0,0,0,47,1,3,3,0,0,3,0
13352,126,341,125,0,0,0,0,9,0,3,2,9,0,0,0,0,0,0,1,1,0,0,0,9,0,1,0,0,0,0,1
2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715051,9115,32675,9114,3,7,0,20,509,0,0,24,152,0,0,0,0,0,0,1,6,0,1,0,236,0,0,5,0,0,0,0
32206,291,1186,290,1,6,1,0,3,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,4,0,13,1,0,0,0,1
11165,146,415,145,0,0,0,23,1,0,0,15,2,0,1,1,0,0,0,1,10,0,0,0,10,0,0,3,0,0,0,0
79707,669,2878,668,1,2,0,226,34,0,0,44,28,0,0,0,0,0,0,1,58,0,4,0,19,0,7,96,0,0,0,0
62874,885,2651,884,3,6,0,6,216,3,0,15,153,0,0,0,1,0,0,1,9,0,2,0,6,0,0,15,0,0,0,0
14809,148,399,147,0,0,0,2,1,0,0,9,8,0,0,0,0,0,0,0,3,1,0,0,0,0,1,7,1,0,0,0
297035,2118,11895,2117,0,1,0,305,36,0,0,98,39,0,0,0,1,0,0,1,19,0,2,0,59,0,4,93,0,0,0,0
299482,3990,17851,3989,1,9,0,680,110,8,10,27,19,0,1,1,0,0,0,1,12,0,0,0,108,0,6,65,0,0,0,0
102112,833,3809,832,1,2,0,164,9,0,0,37,12,0,0,0,0,0,0,1,8,0,3,0,48,0,7,27,0,0,1,0
1270,7,26,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
30497,309,1429,308,2,17,2,9,30,10,0,15,18,0,0,0,0,1,0,1,6,0,0,0,15,0,0,10,0,0,0,0
555,7,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
32947,335,1360,334,3,4,0,3,64,1,0,18,24,0,0,0,0,0,0,1,5,0,0,0,31,0,0,31,0,0,0,0
205715,5039,13331,5038,2,4,0,68,6,0,1,30,28,0,1,1,1,0,0,1,9,0,0,0,39,0,8,74,0,0,2,0
20500,175,760,174,1,14,3,8,28,0,0,16,12,0,0,0,1,0,0,1,17,0,0,0,4,0,0,8,0,0,0,0
4098,41,172,40,2,2,0,2,3,2,0,2,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,0,0
32206,291,1186,290,1,6,1,0,3,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,4,0,13,1,0,0,0,1
3640,21,193,20,1,1,0,0,14,0,0,6,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,5,0,0,0,0
228,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15466,282,609,281,1,4,1,5,48,1,0,13,12,0,0,0,0,0,0,1,5,0,0,0,12,0,2,8,0,0,0,1
128528,2451,4086,2450,1,32,1,13,0,29,0,19,46,0,1,1,1,0,0,1,3,0,0,0,5,1,17,1,0,0,0,1
13300,155,355,154,1,13,1,5,2,7,0,15,4,0,0,0,0,0,0,1,9,0,0,0,1,0,1,2,0,0,0,1
619,18,19,17,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3223,74,235,73,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1
35212,514,895,513,1,2,0,1,0,2,0,14,24,0,1,1,0,0,0,1,18,0,1,1,2,0,1,3,0,0,0,0
3451,29,133,28,1,5,1,0,1,2,0,2,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
6949,77,278,76,1,2,0,14,0,0,0,6,2,0,0,0,0,0,0,0,6,0,1,0,16,0,0,7,0,0,1,0
25364,292,1060,291,1,6,1,0,0,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,3,0,13,0,0,0,0,1
77178,674,4123,673,1,2,0,22,132,0,0,37,33,0,0,0,0,0,0,1,20,0,1,0,22,1,3,81,0,0,0,0
188954,1331,12058,1330,2,10,0,122,22,8,0,26,4,0,0,0,0,0,0,1,20,0,0,0,88,0,2,0,0,0,1,0
267493,2674,10565,2673,2,59,1,84,772,53,0,55,316,0,0,0,1,0,0,1,15,0,1,0,22,0,1,21,0,0,1,0
8718,78,436,77,1,16,1,0,5,0,0,10,1,0,0,0,0,0,0,1,1,0,0,0,10,0,1,26,0,0,0,1
47193,679,1135,678,2,15,0,30,51,2,0,11,62,0,1,1,1,0,0,1,4,0,0,0,32,0,0,23,0,0,2,0
18253,170,753,169,2,6,1,1,15,0,0,12,35,0,0,0,1,0,0,1,5,0,0,0,4,0,0,3,1,0,0,1
619,18,19,17,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8640,95,428,94,1,2,1,0,21,1,0,9,1,0,0,0,0,0,0,0,2,0,0,0,20,0,0,10,0,0,0,1
152123,2408,7038,2407,2,11,0,9,312,6,0,40,85,0,1,1,1,0,0,1,9,0,0,0,70,0,1,74,0,0,1,0
21187,229,705,228,0,0,0,5,0,0,0,11,16,0,0,0,0,0,0,0,6,1,0,0,1,0,1,0,0,0,0,0
78266,1085,3616,1084,5,71,0,4,162,61,0,48,46,0,0,0,0,0,0,1,5,0,0,0,70,1,0,21,0,0,0,0
6386,7,321,6,1,3,1,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,32,0,0,0,1
322,7,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80638,400,2813,399,2,37,0,20,727,35,0,33,8,0,0,0,0,0,0,1,7,0,0,0,135,0,0,27,1,0,0,0
199920,1815,6751,1814,2,2,0,318,61,0,0,22,78,0,0,0,1,1,0,1,18,0,0,0,108,0,0,17,0,0,1,0
68873,1038,3415,1037,8,14,0,168,13,4,0,59,13,0,0,0,0,0,0,0,22,0,0,0,28,0,2,16,0,0,6,0
65415,415,3071,414,2,3,0,11,193,0,0,36,10,0,1,0,0,0,0,0,9,0,1,0,88,0,1,19,1,0,1,0
778,2,49,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,1
70785,626,2243,625,1,8,0,96,18,7,0,17,12,0,0,0,0,0,0,1,20,0,2,0,10,0,0,4,0,0,0,0
22473,180,1392,179,1,1,0,11,52,0,0,14,0,0,0,0,0,0,0,0,12,0,0,0,26,0,0,2,0,0,1,0
313250,3177,16400,3176,2,7,0,628,76,4,0,19,149,0,0,0,0,0,0,1,20,0,1,0,297,0,0,4,0,0,1,0
16321,179,554,178,0,0,0,12,77,0,0,10,3,0,0,0,0,0,0,0,8,0,0,0,8,0,1,7,0,0,0,0
10892,110,520,109,1,2,1,21,3,1,0,10,1,0,0,0,0,0,0,1,2,0,0,0,21,0,0,14,0,0,0,1
13476,119,575,118,0,0,0,1,45,0,0,15,4,0,0,0,0,0,0,1,10,0,0,0,10,0,0,0,0,0,0,0
366527,7359,12727,7358,1,3,0,10,123,1,0,22,112,1,1,0,1,0,0,1,11,0,0,0,26,0,1,2,0,0,0,0
62682,440,2693,439,3,11,1,134,61,7,0,13,2,0,1,0,0,0,0,1,2,0,0,0,50,0,0,146,0,0,0,0
184822,4034,5846,4033,0,0,0,560,1,0,0,17,212,1,1,1,1,0,0,1,5,0,0,0,0,0,2,14,0,0,0,0
166110,958,6431,957,3,6,0,31,430,1,0,23,25,0,1,1,0,0,0,1,12,0,3,0,82,0,6,119,0,0,0,0
72467,1362,3837,1361,1,2,0,228,20,0,0,26,23,0,0,0,1,1,0,0,11,0,1,0,31,0,5,76,0,0,0,0
238818,3485,12893,3484,1,2,0,1387,2,0,0,30,33,0,0,0,1,1,0,1,31,0,6,0,5,0,4,54,0,0,1,0
228,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18190,170,753,169,2,6,1,1,15,0,0,12,35,0,0,0,1,0,0,1,5,0,0,0,4,0,0,3,1,0,0,1
21469,202,257,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22695,166,784,165,0,0,0,30,2,0,0,9,5,0,0,0,0,0,0,1,32,0,0,0,3,0,0,0,0,0,0,0
77884,799,2565,798,1,1,0,228,1,0,0,17,12,0,0,0,0,0,0,0,6,0,0,0,33,0,1,69,0,0,0,0
7314,27,92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1
23630,254,567,253,1,1,0,1,18,0,0,15,19,0,0,0,0,0,0,1,2,0,0,0,5,0,2,6,0,0,0,0
53405,713,2210,712,1,4,1,4,1,0,0,3,0,0,0,0,0,0,0,1,4,0,1,0,4,1,8,3,0,0,0,1
75836,546,2997,545,3,4,0,1,120,0,0,31,30,0,1,0,1,0,0,1,9,0,0,0,96,0,1,34,0,0,0,0
40780,594,2298,593,3,15,0,31,118,0,1,20,13,1,1,1,0,0,0,1,16,0,0,0,13,0,4,86,0,0,2,0
178,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3373,26,162,25,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,1,0,0,0,1
8972,179,275,178,1,7,1,1,1,3,0,5,13,0,0,0,0,0,0,1,2,0,0,0,2,0,0,3,0,0,0,1
78027,1040,3369,1039,1,4,0,21,334,2,0,38,23,0,0,0,0,0,0,1,10,0,1,0,280,0,0,26,0,0,0,0
204445,2664,10277,2663,2,13,0,673,28,6,0,57,46,0,0,0,1,0,0,1,30,0,2,0,10,1,2,193,0,0,2,0
47927,699,2152,698,1,2,0,175,1,0,0,15,12,0,0,0,0,0,0,0,12,0,1,0,20,0,4,34,0,0,1,0
38557,905,2558,904,3,6,1,188,4,0,0,9,2,0,1,0,0,0,0,1,6,0,0,0,14,0,1,27,0,0,1,0
435833,3621,16139,3620,5,21,0,1526,1,12,1,15,10,1,0,0,0,0,0,1,12,0,3,0,176,0,2,1179,0,0,5,0
116096,986,5551,985,4,13,1,222,2,3,0,42,30,0,0,0,0,0,0,1,25,0,0,0,50,0,5,6,0,0,2,0
259044,7662,16614,7661,1,2,0,72,5,0,0,78,74,0,0,0,1,0,0,1,24,0,0,0,21,0,13,108,0,0,1,1
57231,1067,2116,1066,0,0,0,147,3,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,5,0,1,92,0,0,0,0
119988,1810,4591,1809,2,2,0,430,0,0,0,94,31,0,1,1,0,0,0,0,3,0,1,0,54,0,0,85,0,0,1,0
126272,1686,6672,1685,4,3,0,72,203,0,0,66,41,0,0,0,0,1,0,1,10,0,1,0,25,1,9,48,0,0,0,0
13658,126,651,125,0,1,0,23,38,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,0,0,1
45715,241,1786,240,0,1,0,46,38,0,0,9,3,0,0,0,0,0,0,1,8,0,0,0,4,0,0,1,0,0,0,0
23064,348,1196,347,0,0,0,55,3,0,0,6,5,0,0,0,0,0,0,1,4,0,0,0,25,1,1,32,0,0,0,0
291,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1
134412,1172,18003,1171,4,8,0,0,132,3,0,12,100,0,0,0,1,1,0,1,21,0,6,0,92,0,0,265,0,0,0,0
34584,229,1377,228,5,18,0,10,68,8,0,5,7,0,0,0,0,0,0,1,4,0,0,0,11,0,0,7,0,0,4,0
382723,9916,14802,9915,3,39,4,0,8,30,0,7,1097,1,1,1,1,1,0,1,5,0,0,0,1,0,1,5,0,0,0,1
33726,296,998,295,1,1,0,6,67,0,0,9,13,0,1,1,0,0,0,1,16,0,0,0,11,0,0,2,0,0,0,0
80237,819,3684,818,1,2,0,485,0,0,0,10,13,0,0,0,0,0,0,1,8,0,3,0,13,0,1,19,0,0,1,0
34085,433,1977,432,0,0,0,33,34,0,0,22,28,0,0,0,1,0,0,1,19,0,1,0,9,0,2,3,0,0,0,0
4230,44,77,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
409980,1705,9166,1704,1,2,0,209,468,0,0,37,30,0,0,0,0,0,0,1,40,0,1,0,64,0,1,87,0,0,0,0
71265,1428,3179,1427,1,14,0,396,89,0,0,35,3,0,0,0,0,0,0,0,5,0,0,0,49,0,0,44,0,0,1,0
1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148137,3380,5462,3379,1,4,1,1042,80,0,1,55,0,0,1,1,0,0,0,1,6,0,1,0,121,0,2,54,0,0,1,0
47190,683,2570,682,2,14,1,37,185,10,0,21,6,0,1,1,0,0,0,1,12,0,0,0,48,2,1,45,0,0,1,0
379958,6762,17976,6761,4,18,3,806,260,2,0,30,44,0,1,1,0,0,0,1,5,0,0,0,187,6,0,77,0,0,4,0
120933,2319,4894,2318,4,33,0,1,165,23,0,80,69,0,0,0,1,0,0,1,20,0,0,0,27,0,2,0,0,0,0,0
41533,496,1829,495,1,5,0,24,240,1,0,20,2,0,0,0,0,0,0,1,11,0,0,0,84,0,0,4,0,0,0,0
20873,309,864,308,0,0,0,6,20,0,0,7,14,0,1,1,0,0,0,1,9,0,0,0,29,1,1,9,0,0,0,0
86937,1021,4778,1020,1,3,0,717,6,0,0,12,15,0,0,0,0,0,0,0,22,0,0,0,1,0,2,99,0,0,1,0
157038,1114,4419,1113,2,4,0,132,723,0,3,10,29,0,0,0,1,0,0,1,30,0,0,0,74,0,0,73,0,0,2,0
79772,1098,4053,1097,1,2,0,234,0,0,0,30,28,0,1,1,1,0,0,1,12,0,1,0,33,0,2,10,0,0,1,0
38718,392,1627,391,1,4,0,27,87,2,0,12,7,0,0,0,0,0,0,1,2,0,0,0,21,0,2,15,0,0,0,0
183008,2,9,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72430,790,4139,789,1,5,0,114,75,3,0,23,21,0,0,0,0,0,0,1,6,0,1,0,60,0,0,6,0,0,1,0
115626,957,6690,956,2,19,1,162,37,16,0,80,34,0,0,0,1,0,0,1,12,0,3,1,31,0,2,100,1,0,1,1
29797,367,1780,366,2,3,0,56,69,0,0,13,26,0,0,0,1,0,0,1,5,0,0,0,8,0,0,9,0,0,2,0
18074,265,649,264,2,2,0,0,0,2,0,9,66,0,0,0,1,0,0,1,17,0,0,0,1,0,0,2,0,0,0,0
51587,3803,3207,3802,1,9,0,30,36,2,0,4,0,0,0,0,0,0,0,1,10,0,1,0,12,0,0,1,0,0,0,0
57739,1143,4260,1142,1,1,0,24,73,1,0,25,101,0,0,0,1,1,0,1,9,0,0,0,16,0,2,8,1,0,0,0
103125,1327,5399,1326,1,5,0,202,16,3,0,31,28,0,0,0,1,0,0,1,9,0,1,0,7,0,12,45,0,0,1,0
236276,1127,6679,1126,2,2,0,6,724,1,0,12,3,0,0,0,0,0,0,0,17,0,1,0,158,0,0,2,0,0,0,0
125863,908,4448,907,1,6,0,6,157,2,0,36,148,0,0,0,1,0,0,1,21,0,0,0,13,0,0,12,0,0,0,0
22470,193,792,192,0,0,0,12,44,0,0,9,7,0,0,0,1,0,0,1,19,0,1,0,5,0,0,17,0,0,0,0
174122,320,6575,319,1,11,0,41,187,11,1,13,11,0,0,0,0,0,0,1,8,0,1,0,32,0,0,10,0,0,0,0
11355,48,312,47,1,5,0,0,4,5,0,4,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
100981,989,4667,988,2,7,1,302,95,2,0,25,10,0,1,0,0,0,0,1,11,0,0,0,92,0,2,112,0,0,0,0
251967,2272,11463,2271,4,7,1,11,870,3,0,29,112,0,1,1,0,0,0,1,5,0,1,0,5,0,3,80,0,0,0,0
111029,1745,6365,1744,2,6,1,14,97,2,0,8,263,0,0,0,1,0,0,1,8,0,0,0,50,9,0,1,0,1,1,0
54639,293,1849,292,2,5,0,9,115,0,0,3,5,0,0,0,0,0,0,1,4,0,1,0,51,0,0,224,51,0,0,0
295,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
65904,743,3013,742,1,3,0,194,28,1,0,20,29,0,0,0,1,1,0,0,6,0,0,0,14,0,0,65,0,0,1,0
157630,2476,6370,2475,2,2,0,477,45,0,0,17,2,0,0,0,0,0,0,1,18,0,2,0,228,1,0,106,0,0,0,0
60741,717,2614,716,5,19,5,0,8,5,0,4,1,0,0,0,0,0,0,1,2,0,0,0,8,0,9,19,0,0,0,1
2324,75,175,74,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
26002,160,854,159,2,4,0,10,0,2,0,7,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,2,1,0,1,1
